event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27197564591,true,2004-07-16 00:00:00.000,14.694,2.368,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564592,true,2004-07-16 00:00:00.000,14.556,2.422,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564593,true,2004-07-17 00:00:00.000,14.647,2.376,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564594,true,2004-07-17 00:00:00.000,14.582,2.432,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564595,true,2004-07-18 00:00:00.000,14.638,2.387,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564596,true,2004-07-18 00:00:00.000,14.897,2.339,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564597,true,2004-07-19 00:00:00.000,14.615,2.373,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564598,true,2004-07-19 00:00:00.000,14.766,2.334,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564599,true,2004-07-19 00:00:00.000,14.573,2.379,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564600,true,2004-07-20 00:00:00.000,14.605,2.377,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564601,true,2004-07-22 00:00:00.000,14.606,2.376,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564602,true,2004-07-22 00:00:00.000,14.612,2.344,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564603,true,2004-07-24 00:00:00.000,14.573,2.379,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564604,true,2004-07-24 00:00:00.000,14.602,2.383,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564605,true,2004-07-24 00:00:00.000,14.639,2.379,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564606,true,2004-07-26 00:00:00.000,14.638,2.371,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564607,true,2004-07-27 00:00:00.000,14.615,2.375,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564608,true,2004-07-28 00:00:00.000,14.601,2.398,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564609,true,2004-07-28 00:00:00.000,14.606,2.393,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564610,true,2004-07-30 00:00:00.000,14.578,2.389,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564611,true,2004-07-31 00:00:00.000,14.573,2.403,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564612,true,2004-07-31 00:00:00.000,14.567,2.408,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564613,true,2004-08-01 00:00:00.000,14.564,2.385,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564614,true,2004-08-02 00:00:00.000,14.57,2.368,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564615,true,2004-08-02 00:00:00.000,14.587,2.363,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564616,true,2004-08-02 00:00:00.000,14.542,2.377,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564617,true,2004-08-04 00:00:00.000,14.633,2.369,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564618,true,2004-08-05 00:00:00.000,14.576,2.386,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564619,true,2004-08-06 00:00:00.000,14.63,2.35,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564620,true,2004-08-07 00:00:00.000,14.576,2.324,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564621,true,2004-08-08 00:00:00.000,14.581,2.373,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564622,true,2004-08-08 00:00:00.000,14.568,2.373,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564623,true,2004-08-09 00:00:00.000,14.604,2.378,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564624,true,2004-08-09 00:00:00.000,14.58,2.384,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564625,true,2004-08-10 00:00:00.000,14.572,2.39,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564626,true,2004-08-10 00:00:00.000,14.595,2.388,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564627,true,2004-08-10 00:00:00.000,14.529,2.408,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564628,true,2004-08-11 00:00:00.000,14.591,2.44,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564629,true,2004-08-11 00:00:00.000,14.574,2.443,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564630,true,2004-08-12 00:00:00.000,14.573,2.45,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564631,true,2004-08-12 00:00:00.000,14.579,2.49,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564632,true,2004-08-13 00:00:00.000,14.581,2.425,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564633,true,2004-08-13 00:00:00.000,14.556,2.431,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564634,true,2004-08-14 00:00:00.000,14.587,2.417,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564635,true,2004-08-16 00:00:00.000,14.565,2.367,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564636,true,2004-08-17 00:00:00.000,14.563,2.372,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564637,true,2004-08-17 00:00:00.000,14.529,2.391,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564638,true,2004-08-19 00:00:00.000,14.568,2.38,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564639,true,2004-08-19 00:00:00.000,14.573,2.382,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564640,true,2004-08-19 00:00:00.000,14.559,2.379,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564641,true,2004-08-20 00:00:00.000,14.564,2.391,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564642,true,2004-08-21 00:00:00.000,14.602,2.377,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564643,true,2004-08-22 00:00:00.000,14.548,2.402,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564644,true,2004-08-22 00:00:00.000,14.513,2.4,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564645,true,2004-08-23 00:00:00.000,14.551,2.37,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564646,true,2004-08-23 00:00:00.000,14.549,2.38,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564647,true,2004-08-24 00:00:00.000,14.537,2.392,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564648,true,2004-08-25 00:00:00.000,14.526,2.424,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564649,true,2004-08-25 00:00:00.000,14.535,2.422,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564650,true,2004-08-26 00:00:00.000,14.524,2.442,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564651,true,2004-08-26 00:00:00.000,14.602,2.424,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564652,true,2004-08-27 00:00:00.000,14.566,2.444,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564653,true,2004-08-27 00:00:00.000,14.546,2.446,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564654,true,2004-08-28 00:00:00.000,14.525,2.448,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564655,true,2004-08-29 00:00:00.000,14.519,2.435,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564656,true,2004-08-30 00:00:00.000,14.561,2.378,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564657,true,2004-08-31 00:00:00.000,14.581,2.374,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564658,true,2004-08-31 00:00:00.000,14.588,2.374,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564659,true,2004-08-31 00:00:00.000,14.448,2.405,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564660,true,2004-09-01 00:00:00.000,14.586,2.366,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564661,true,2004-09-02 00:00:00.000,14.525,2.375,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564662,true,2004-09-03 00:00:00.000,14.583,2.349,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564663,true,2004-09-03 00:00:00.000,14.549,2.359,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564664,true,2004-09-04 00:00:00.000,14.618,2.337,"1","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564665,true,2004-09-05 00:00:00.000,14.546,2.372,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564666,true,2004-09-06 00:00:00.000,14.532,2.374,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564667,true,2004-09-06 00:00:00.000,14.563,2.376,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564668,true,2004-09-07 00:00:00.000,14.661,2.34,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564669,true,2004-09-08 00:00:00.000,14.579,2.339,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564670,true,2004-09-08 00:00:00.000,14.482,2.35,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564671,true,2004-09-08 00:00:00.000,14.456,2.343,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564672,true,2004-09-09 00:00:00.000,14.595,2.313,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564673,true,2004-09-09 00:00:00.000,14.59,2.324,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564674,true,2004-09-09 00:00:00.000,14.608,2.314,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564675,true,2004-09-10 00:00:00.000,14.582,2.352,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564676,true,2004-09-11 00:00:00.000,14.597,2.348,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564677,true,2004-09-12 00:00:00.000,14.562,2.359,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564678,true,2004-09-12 00:00:00.000,14.579,2.358,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564679,true,2004-09-14 00:00:00.000,14.577,2.344,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564680,true,2004-09-14 00:00:00.000,14.585,2.357,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564681,true,2004-09-14 00:00:00.000,14.592,2.369,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564682,true,2004-09-15 00:00:00.000,14.554,2.351,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564683,true,2004-09-15 00:00:00.000,14.56,2.35,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564684,true,2004-09-16 00:00:00.000,14.562,2.36,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564685,true,2004-09-17 00:00:00.000,14.581,2.374,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564686,true,2004-09-17 00:00:00.000,14.552,2.38,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564687,true,2004-09-18 00:00:00.000,14.594,2.378,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564688,true,2004-09-18 00:00:00.000,14.565,2.375,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564689,true,2004-09-18 00:00:00.000,14.461,2.414,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564690,true,2004-09-19 00:00:00.000,14.625,2.353,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564691,true,2004-09-19 00:00:00.000,14.614,2.389,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564692,true,2004-09-19 00:00:00.000,14.596,2.393,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564693,true,2004-09-20 00:00:00.000,14.59,2.357,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564694,true,2004-09-20 00:00:00.000,14.597,2.348,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564695,true,2004-09-21 00:00:00.000,14.6,2.353,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564696,true,2004-09-22 00:00:00.000,14.57,2.361,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564697,true,2004-09-23 00:00:00.000,14.566,2.353,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564698,true,2004-09-23 00:00:00.000,14.607,2.357,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564699,true,2004-09-24 00:00:00.000,14.571,2.35,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564700,true,2004-09-24 00:00:00.000,14.569,2.351,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564701,true,2004-09-24 00:00:00.000,14.545,2.365,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564702,true,2004-09-25 00:00:00.000,14.57,2.384,"1","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564703,true,2004-09-25 00:00:00.000,14.573,2.379,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564704,true,2004-09-25 00:00:00.000,14.562,2.384,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564705,true,2004-09-26 00:00:00.000,14.588,2.364,"0","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564706,true,2004-09-26 00:00:00.000,14.575,2.366,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564707,true,2004-09-26 00:00:00.000,14.576,2.367,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564708,true,2004-09-27 00:00:00.000,14.608,2.365,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564709,true,2004-09-28 00:00:00.000,14.617,2.394,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564710,true,2004-09-28 00:00:00.000,14.554,2.441,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564711,true,2004-09-29 00:00:00.000,14.586,2.361,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564712,true,2004-09-29 00:00:00.000,14.605,2.366,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564713,true,2004-10-02 00:00:00.000,14.593,2.35,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564714,true,2004-10-03 00:00:00.000,14.578,2.338,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564715,true,2004-10-03 00:00:00.000,14.578,2.34,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564716,true,2004-10-03 00:00:00.000,14.581,2.341,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564717,true,2004-10-04 00:00:00.000,14.598,2.356,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564718,true,2004-10-04 00:00:00.000,14.613,2.357,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564719,true,2004-10-05 00:00:00.000,14.591,2.356,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564720,true,2004-10-05 00:00:00.000,14.655,2.345,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564721,true,2004-10-07 00:00:00.000,14.598,2.352,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564722,true,2004-10-09 00:00:00.000,14.617,2.304,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564723,true,2004-10-09 00:00:00.000,14.658,2.307,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564724,true,2004-10-09 00:00:00.000,14.622,2.302,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564725,true,2004-10-11 00:00:00.000,14.636,2.27,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564726,true,2004-10-11 00:00:00.000,14.64,2.269,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564727,true,2004-10-11 00:00:00.000,14.634,2.277,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564728,true,2004-10-12 00:00:00.000,14.65,2.263,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564729,true,2004-10-12 00:00:00.000,14.499,2.308,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564730,true,2004-10-13 00:00:00.000,14.654,2.259,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564731,true,2004-10-13 00:00:00.000,14.657,2.258,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564732,true,2004-10-14 00:00:00.000,14.836,2.226,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564733,true,2004-10-16 00:00:00.000,14.525,2.258,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564734,true,2004-10-17 00:00:00.000,14.677,2.194,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564735,true,2004-10-17 00:00:00.000,14.657,2.216,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564736,true,2004-10-18 00:00:00.000,14.643,2.208,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564737,true,2004-10-19 00:00:00.000,14.649,2.195,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564738,true,2004-10-19 00:00:00.000,14.656,2.159,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564739,true,2004-10-20 00:00:00.000,14.643,2.176,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564740,true,2004-10-20 00:00:00.000,14.683,2.146,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564741,true,2004-10-22 00:00:00.000,14.666,2.141,"1","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564742,true,2004-10-22 00:00:00.000,14.747,2.125,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564743,true,2004-10-23 00:00:00.000,14.673,2.14,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564744,true,2004-10-24 00:00:00.000,14.673,2.135,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564745,true,2004-10-25 00:00:00.000,14.715,2.105,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564746,true,2004-10-25 00:00:00.000,14.813,2.081,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564747,true,2004-10-25 00:00:00.000,14.615,2.128,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564748,true,2004-10-27 00:00:00.000,14.665,2.175,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564749,true,2004-10-27 00:00:00.000,15.449,2.043,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564750,true,2004-10-29 00:00:00.000,14.694,2.169,"0","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564751,true,2004-10-29 00:00:00.000,14.664,2.181,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564752,true,2004-10-29 00:00:00.000,14.661,2.176,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564753,true,2004-10-30 00:00:00.000,15.719,1.922,"0","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564754,true,2004-10-30 00:00:00.000,14.658,2.168,"3","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564755,true,2004-10-31 00:00:00.000,14.671,2.166,"B","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564756,true,2004-11-01 00:00:00.000,14.672,2.17,"2","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
27197564757,true,2004-11-02 00:00:00.000,14.68,2.177,"A","argos-doppler-shift",,"#2784020056","40480","Elephant Research - Nki National Park (Cameroon) - Collar 40480"
